text,category,sentiment,flexibility
Keep HVAC on,comfort,0.3163977908855616,0.2229916632628392
Shift EV to off-peak,cost,0.5720883556241319,0.629698395197848
Flexible with washer,flex,0.9788063389556749,0.8587773531045286
Shift dryer to off-peak,cost,0.5370033087640701,0.6451161018819436
Flexible with washer,flex,0.8106587571624121,0.8836017842753852
Don't adjust HVAC,comfort,0.2947695032164463,0.14496830478776604
Shift dryer to off-peak,cost,0.5758900673805495,0.7114455696842075
dryer can be delayed,flex,0.8474323308217349,0.864596545919592
Keep HVAC on,comfort,0.44208860754366086,0.1262270267803352
washer can be delayed,flex,0.6997786341813208,0.9921124669265937
Flexible with EV,flex,0.906840675567653,1.0
Minimize bill,cost,0.5726303903473939,0.4596303454934417
Keep EV on,comfort,0.28785247998354924,0.15059983287679712
Minimize bill,cost,0.5510795936400021,0.6420132201601881
Flexible with HVAC,flex,0.8459331873504445,0.885120067408158
Shift EV to off-peak,cost,0.6211324633884334,0.6958418765578148
washer can be delayed,flex,0.8429236312149934,1.0
Don't adjust washer,comfort,0.453838376996949,0.12686445643685798
Flexible with HVAC,flex,0.9180125231247577,0.8860494759495617
Don't adjust dryer,comfort,0.5624446142657014,0.07582869624743993
dryer can be delayed,flex,1.0,0.871509030033189
Minimize bill,cost,0.5366333781587914,0.6841542775610647
Reduce carbon,env,0.7047868500768745,0.687167445441251
Shift HVAC to off-peak,cost,0.5949339449871778,0.6805635151728578
Flexible with HVAC,flex,0.9436004360591245,0.9168199320245138
Don't adjust dryer,comfort,0.36323865992820237,0.22471865162197485
Keep HVAC on,comfort,0.42703105853658707,0.19550010778629426
Reduce carbon,env,0.7709713389259879,0.6320062442319836
EV can be delayed,flex,0.9375142272044277,0.9271962421578853
Reduce carbon,env,0.6652056216383573,0.5407020676932797
Reduce carbon,env,0.5659961273499532,0.8101438094318131
HVAC can be delayed,flex,0.7953276391623153,1.0
Flexible with dryer,flex,0.7019419196953511,0.8336981572719728
Minimize bill,cost,0.5752433468848525,0.7259554303598952
Don't adjust HVAC,comfort,0.405221259799091,0.24652333911097418
Reduce carbon,env,0.6260487872633091,0.6643713529086828
Shift dryer to off-peak,cost,0.44392823255049874,0.6684144368144254
Keep EV on,comfort,0.29589299337926617,0.3179562482876817
Keep dryer on,comfort,0.13606984062936806,0.1368406748735958
washer can be delayed,flex,0.9304993539025266,1.0
Minimize bill,cost,0.6463137383155981,0.6515670667270347
Don't adjust dryer,comfort,0.22822963115225786,0.24044185631515172
Flexible with dryer,flex,1.0,0.8842972770721657
Shift EV to off-peak,cost,0.7509080836119424,0.6404066602075305
Keep EV on,comfort,0.35011745670610156,0.21037120222280598
Shift dryer to off-peak,cost,0.6840072940060967,0.6834684943464162
Flexible with EV,flex,0.8539975058423754,0.7753256121234373
Don't adjust dryer,comfort,0.5060814562018761,0.37662440823599264
Shift washer to off-peak,cost,0.6446726783990393,0.7015747621022789
Minimize bill,cost,0.5124397587378731,0.6955409933334986
Don't adjust washer,comfort,0.26882695819983154,0.14252877235918388
Keep HVAC on,comfort,0.40662853381243,0.11613665012369667
Don't adjust washer,comfort,0.293761398523626,0.0
Shift washer to off-peak,cost,0.8004434298296481,0.7251890509030533
Minimize bill,cost,0.6396686069161279,0.8580966829408737
Shift EV to off-peak,cost,0.5321686645690189,0.46035336218551903
Keep washer on,comfort,0.18099654323390396,0.13981011602310195
EV can be delayed,flex,0.8079992971468478,0.9085846761181495
Keep HVAC on,comfort,0.3397131191141971,0.20522197020825372
Shift HVAC to off-peak,cost,0.5632229324665474,0.7677564705698443
Minimize bill,cost,0.657404874625469,0.6108702421116516
EV can be delayed,flex,0.833114279166088,0.7846338667969179
Use renewable energy,env,0.5141785902802621,0.7692969018169877
Minimize bill,cost,0.7117128657188267,0.6010380686666951
Minimize bill,cost,0.6345085532163238,0.7868870017535916
Keep washer on,comfort,0.10520249255732175,0.09420089141458166
Minimize bill,cost,0.6012125918405506,0.777903231712199
HVAC can be delayed,flex,0.6119087189786374,1.0
Minimize bill,cost,0.607967033851361,0.7913525081890447
Use renewable energy,env,0.5736382641001052,0.6763309719524739
Flexible with EV,flex,0.5303848124241481,0.7367626202773754
dryer can be delayed,flex,0.8242994340688825,0.9010487117030213
Minimize bill,cost,0.5645340177782558,0.6096475578498648
Use renewable energy,env,0.6679806221888136,0.6758372434286977
Shift washer to off-peak,cost,0.5365414310863703,0.48599718342187326
HVAC can be delayed,flex,0.7574623514815324,0.6624443140531129
Use renewable energy,env,0.6103975140498364,0.5213094006023757
washer can be delayed,flex,0.8225780257207409,0.9866017541183671
Shift dryer to off-peak,cost,0.5525696251437519,0.5914604034055998
Keep EV on,comfort,0.22113022041518537,0.2084112609145996
Flexible with HVAC,flex,0.9002754675090507,1.0
Don't adjust EV,comfort,0.42260496078836846,0.2620725487744226
Keep HVAC on,comfort,0.23537597148617095,0.2541038077193774
EV can be delayed,flex,0.877771692775923,0.9110231229989593
Don't adjust washer,comfort,0.2270198876289129,0.17288736616378414
Flexible with HVAC,flex,0.8405381880059237,0.5860823359975309
Shift HVAC to off-peak,cost,0.5506183286282654,0.6270989412564261
Don't adjust dryer,comfort,0.4108419940307572,0.3429824603244688
Use renewable energy,env,0.7047814995232303,0.659219857982524
Use renewable energy,env,0.5329863789005145,0.4765592759214853
Use renewable energy,env,0.7566945377223099,0.3982535629350271
Reduce carbon,env,0.7653649719340734,0.6149586550567945
Minimize bill,cost,0.5300543127518185,0.7535621442407348
Shift washer to off-peak,cost,0.6616904701125857,0.6550224126918793
Shift EV to off-peak,cost,0.6636047265153888,0.6850332599298823
Keep EV on,comfort,0.28817213492642774,0.1935782666275575
Minimize bill,cost,0.4689393905116521,0.8457880794127863
Minimize bill,cost,0.5923607143751097,0.7056406207889441
Minimize bill,cost,0.6516589137050803,0.6147960409994685
Keep dryer on,comfort,0.36450163849687633,0.14692652922560404
Use renewable energy,env,0.5775307271406509,0.58996662827952
Shift HVAC to off-peak,cost,0.6586794072619058,0.5703658564795012
Shift washer to off-peak,cost,0.5517959157871603,0.6263872170536225
washer can be delayed,flex,0.888324576782384,0.9523795320803976
washer can be delayed,flex,0.7509654378205484,0.938340163865665
Flexible with HVAC,flex,0.807312161520487,0.8251410030144425
Flexible with dryer,flex,0.7885749737731064,0.754781382820446
dryer can be delayed,flex,0.7374360942480828,0.9851730659998267
Keep dryer on,comfort,0.24116292085904892,0.0560165558797269
Keep HVAC on,comfort,0.27826099988431746,0.17452218802153352
Shift dryer to off-peak,cost,0.684510330931607,0.7355341979447225
Flexible with dryer,flex,0.8968632392423076,1.0
Reduce carbon,env,0.6659173769503559,0.702558165503997
Keep HVAC on,comfort,0.22190971733634268,0.2640898984951309
HVAC can be delayed,flex,0.7845112818380419,0.8842282419574296
Minimize bill,cost,0.7132948512678394,0.7053012152692267
Reduce carbon,env,0.5632189632938508,0.625494834278468
Flexible with washer,flex,0.8560635377520823,0.8712104433710464
Flexible with washer,flex,1.0,1.0
Keep EV on,comfort,0.3722046781324323,0.27629357810322974
Keep HVAC on,comfort,0.24773461408758565,0.09774925017011529
Shift washer to off-peak,cost,0.5999927644595677,0.7841188077192114
Reduce carbon,env,0.8149656076070466,0.6291415222454263
Keep dryer on,comfort,0.32793783872548743,0.23144309002949584
Minimize bill,cost,0.5950161697780625,0.6839972577887528
Keep EV on,comfort,0.1978556750559406,0.14251875562987532
Shift dryer to off-peak,cost,0.5466558237949909,0.739702263430318
Shift HVAC to off-peak,cost,0.5832980684418708,0.7607846753250923
Minimize bill,cost,0.8253461456351557,0.8028678878741475
Keep dryer on,comfort,0.29228375850848914,0.20200727544273722
Don't adjust dryer,comfort,0.341974739355959,0.28228880012282187
Shift washer to off-peak,cost,0.4664128163010508,0.6590454188826887
Reduce carbon,env,0.6140264958450828,0.6265756442756328
EV can be delayed,flex,0.6433469956817939,0.9000479229759857
Use renewable energy,env,0.5757027828329229,0.3944788066389725
Shift washer to off-peak,cost,0.5461145823594974,0.7154850809276143
Don't adjust dryer,comfort,0.19646045248678873,0.25408437347804436
Don't adjust EV,comfort,0.3372377512624138,0.15141119504151168
Flexible with washer,flex,0.9409216832299494,0.6166683209467989
HVAC can be delayed,flex,0.7907074446313906,1.0
Use renewable energy,env,0.6457002692008847,0.49223273347224905
Shift HVAC to off-peak,cost,0.7345631004302617,0.6719841556958501
Keep HVAC on,comfort,0.26343861167505844,0.3445604587214765
Minimize bill,cost,0.7126928700179878,0.643873371489202
Minimize bill,cost,0.40585712918483,0.5858226413262606
Flexible with EV,flex,0.7163413490844873,0.9976498201444653
Minimize bill,cost,0.6315843336079121,0.8074231998596348
Keep EV on,comfort,0.49558656830440095,0.09129207967919467
Use renewable energy,env,0.7447414087057693,0.5690520199027879
Don't adjust dryer,comfort,0.2612452493377726,0.14202716362068796
EV can be delayed,flex,0.9814207651103999,0.9344420699023597
Keep EV on,comfort,0.4886006226556469,0.17383961728614158
Don't adjust HVAC,comfort,0.09441784595358918,0.14669758423161597
Keep washer on,comfort,0.3433013362107644,0.19415234168717715
Flexible with washer,flex,0.8504540532563986,0.8629029805373242
Flexible with washer,flex,0.9561706260557008,1.0
Reduce carbon,env,0.877268787640833,0.5609268467827845
Reduce carbon,env,0.6897534835242765,0.5092443561161509
Keep washer on,comfort,0.4403762402643657,0.21309129469038546
Don't adjust dryer,comfort,0.32190447255246635,0.3092816164162727
EV can be delayed,flex,0.8183951513305899,0.8674685786287294
Keep HVAC on,comfort,0.23907591218608176,0.39522097910452525
Reduce carbon,env,0.586005933729875,0.7151933517742572
EV can be delayed,flex,0.7296564389425462,0.9546579397943145
Use renewable energy,env,0.4799020501453628,0.6747630843348901
Keep dryer on,comfort,0.10430072786358832,0.20187474724121893
Shift dryer to off-peak,cost,0.6275552966173028,0.6422224847732041
Keep dryer on,comfort,0.33205209931385715,0.19315009823018997
dryer can be delayed,flex,0.706555269764509,1.0
Use renewable energy,env,0.5298635690028722,0.7556020576751219
Don't adjust dryer,comfort,0.13769684019734324,0.28300587103900066
Keep dryer on,comfort,0.19293490145818393,0.14877326935536322
Shift EV to off-peak,cost,0.4444754493612185,0.6167304682477915
HVAC can be delayed,flex,0.6397976851594126,0.964860062237848
Minimize bill,cost,0.47024513887693475,0.7133991257427168
Keep EV on,comfort,0.3395043191468313,0.23506270494903575
Shift dryer to off-peak,cost,0.776015815476143,0.7826295387325399
Use renewable energy,env,0.6349450178307529,0.4933995986241587
HVAC can be delayed,flex,0.6776483360529308,0.9574832193397702
washer can be delayed,flex,0.9695870391495693,0.9905883081897056
Minimize bill,cost,0.7689339337813283,0.7147446657911652
Flexible with dryer,flex,0.7039876826764919,1.0
Minimize bill,cost,0.48257503759868825,0.5825328267259318
Keep EV on,comfort,0.24845619307901676,0.3886023874695077
Don't adjust washer,comfort,0.10842955209329866,0.34836551408038147
Minimize bill,cost,0.6157902165287176,0.8519778050445624
Shift dryer to off-peak,cost,0.5753362282323692,0.5386337487418545
Keep EV on,comfort,0.28343404453475923,0.09589127588610875
Shift dryer to off-peak,cost,0.6740390523168149,0.703536906591569
Reduce carbon,env,0.5236866779557724,0.44531541336407876
Minimize bill,cost,0.5671279544925036,0.6223343441444062
Keep washer on,comfort,0.4005624750626517,0.21593427325951542
Shift HVAC to off-peak,cost,0.5098473087805896,0.8470156827255735
Flexible with HVAC,flex,0.7530393881619245,0.6878186157979699
Use renewable energy,env,0.7686484720432649,0.48677743091261283
Reduce carbon,env,0.6222053969606688,0.8041001842714948
Reduce carbon,env,0.7722887215264063,0.5347808097200324
Flexible with dryer,flex,0.6935151990205,0.9707422202944624
Keep HVAC on,comfort,0.41893925641309276,0.1604867855260485
Minimize bill,cost,0.7180774591226984,0.8035025449269484
Shift dryer to off-peak,cost,0.6081499102824613,0.6886764506502338
Use renewable energy,env,0.8328834496614654,0.5679055609437647
Flexible with dryer,flex,0.8116970311942986,0.945726852593803
Flexible with dryer,flex,0.6808393297352836,0.8744588291684035
washer can be delayed,flex,0.7112637349478146,0.7365426600843172
Use renewable energy,env,0.6917511704840059,0.7019124979781808
Don't adjust washer,comfort,0.2497691300951378,0.16560204615499674
Keep dryer on,comfort,0.18043565969253111,0.08668199011089642
Minimize bill,cost,0.7517117411941603,0.7551348467524603
Flexible with HVAC,flex,0.7502454882799946,0.90368024543435
Minimize bill,cost,0.7499145066172371,0.9453837464766676
Keep EV on,comfort,0.2726785961618544,0.3429292600490398
Shift dryer to off-peak,cost,0.42477708046734447,0.8295510727181267
Minimize bill,cost,0.6449692898587165,0.6480199063172016
Reduce carbon,env,0.5284695952839961,0.7159005643728975
Don't adjust washer,comfort,0.15008556433151132,0.1687072996768843
dryer can be delayed,flex,0.8468845372794495,0.7888212347953766
Minimize bill,cost,0.5535565704750515,0.5581365743728719
Shift dryer to off-peak,cost,0.6463892665436278,0.7637469384092795
Use renewable energy,env,0.5501210564485924,0.5340185572558146
Keep dryer on,comfort,0.20950061991925661,0.27106532861998306
Reduce carbon,env,0.5955240559668855,0.5863948764840039
Don't adjust EV,comfort,0.14073214692187358,0.369386376438379
Don't adjust dryer,comfort,0.22270832599671556,0.037326018712829256
Minimize bill,cost,0.5549845429494696,0.6144380473549442
Use renewable energy,env,0.7290576513282561,0.3746814380089867
Flexible with dryer,flex,0.8880464396235928,0.8273333786328619
Use renewable energy,env,0.5172287531849677,0.5134035778788633
Use renewable energy,env,0.6703346040454989,0.6529163066764861
dryer can be delayed,flex,0.7576120314660484,0.8936525229710179
EV can be delayed,flex,0.8707602824035272,0.875684781922447
Minimize bill,cost,0.6989612322572234,0.6873725444711031
Minimize bill,cost,0.5466715281434795,0.8211183397645432
Use renewable energy,env,0.8453020322782927,0.40374817868647744
Minimize bill,cost,0.7014604677249405,0.7658663266348615
Keep EV on,comfort,0.2893781985100695,0.009090833529145609
Don't adjust washer,comfort,0.2508174584434897,0.31316730859098624
Use renewable energy,env,0.6784046287180912,0.6503937276955744
Don't adjust washer,comfort,0.3797470826498552,0.1490411343917477
Keep dryer on,comfort,0.27337083001795387,0.24869941700850284
Shift washer to off-peak,cost,0.6023869249584218,0.8173225665392392
Use renewable energy,env,0.7428031364047585,0.4223684551477079
Don't adjust EV,comfort,0.24126067645075602,0.258753257376813
Minimize bill,cost,0.6263954941417001,0.6097705787525994
Minimize bill,cost,0.6286168135824066,0.6232830109294751
Reduce carbon,env,0.6628155193682989,0.6694757068495715
washer can be delayed,flex,0.7455494349522523,0.9465861787684545
Reduce carbon,env,0.6428978818569415,0.6905708686996336
Flexible with EV,flex,0.8677790967007866,0.8407390886124161
Reduce carbon,env,0.7154618908544228,0.608828096608273
Minimize bill,cost,0.7962350565733312,0.6277558170265122
Shift HVAC to off-peak,cost,0.6722424439398071,0.7699568616985016
washer can be delayed,flex,0.8115831560385625,1.0
Flexible with EV,flex,0.8504376594246202,0.8728300057038465
Minimize bill,cost,0.715040623692848,0.867765923626876
Don't adjust dryer,comfort,0.3829716249211823,0.22895788583708884
Keep EV on,comfort,0.3662412732071371,0.12694238038048505
Reduce carbon,env,0.7829176796532027,0.6616392517934437
Minimize bill,cost,0.7076001075161198,0.8996851972785235
Don't adjust dryer,comfort,0.2927531958177002,0.11693880135655134
Shift EV to off-peak,cost,0.6107063516388803,0.7871193451077739
Don't adjust washer,comfort,0.4211340229031547,0.1878189485335164
washer can be delayed,flex,0.8151799789436087,1.0
